id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34603324,Home in Montréal · ★4.76 · Studio · 2 beds · 1 bath,222094607,Mohsen,,Saint-Laurent,45.50391,-73.68678,Entire home/apt,70,31,49,2023-08-04,0.92,1,350,4,
34603710,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,595067,Roger,,Ville-Marie,45.51119,-73.5684,Private room,74,31,72,2023-09-24,1.36,3,10,18,747595
34615369,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,146743514,Carlos,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49357,-73.62562,Entire home/apt,204,32,3,2022-08-14,0.13,43,365,0,
34624215,Rental unit in Montréal · ★5.0 · 4 bedrooms · 5 beds · 1 bath,2782086,Fred,,Saint-Laurent,45.50769,-73.6804,Entire home/apt,180,90,4,2019-10-01,0.08,1,87,0,
34625082,Condo in Montréal · ★4.79 · 5 bedrooms · 1 bed · 1 bath,19108232,Tony,,Ville-Marie,45.53035,-73.56144,Entire home/apt,100,5,66,2023-09-10,1.24,3,163,23,"314861, expires: 2024-08-15"
34641294,Rental unit in Montréal · ★4.84 · 1 bedroom · 1 bed · 1 bath,261340551,Jacques,,Le Plateau-Mont-Royal,45.53587,-73.58263,Entire home/apt,85,5,37,2023-09-17,0.71,1,0,18,"308928, expires: 2024-03-17"
34652372,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,1270430,Karine,,Le Plateau-Mont-Royal,45.52428,-73.59331,Entire home/apt,80,32,2,2020-06-30,0.04,1,0,0,
34656249,Loft in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,16930635,Iona,,Le Plateau-Mont-Royal,45.52314,-73.57917,Private room,75,31,28,2023-09-04,0.53,1,142,6,
34684636,Rental unit in Montréal · ★4.53 · 2 bedrooms · 3 beds · 1 bath,2657524,Sunny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47060170313845,-73.64182909804352,Entire home/apt,124,4,45,2023-08-18,0.87,6,304,13,"299867, expires: 2024-09-30"
34723013,Townhouse in Montréal · ★5.0 · 4 bedrooms · 8 beds · 2.5 baths,127805848,Simon,,Outremont,45.52301,-73.60793,Entire home/apt,1900,60,11,2023-08-26,0.21,1,365,2,000000
34754000,Rental unit in Montréal · ★4.94 · 1 bedroom · 1 bed · 1 bath,3162077,Shannon,,Le Sud-Ouest,45.47376,-73.58685,Entire home/apt,70,31,54,2023-09-10,1.02,1,86,18,
34768491,Bed and breakfast in Montréal · 1 bedroom · 1 bed · 1 private bath,262183439,Francois,,Le Plateau-Mont-Royal,45.53032,-73.56874,Private room,168,31,0,,,5,0,0,"141525, expires: 2024-03-31T14:51:59Z"
34777263,Condo in Montréal · 2 bedrooms · 2 beds · 1 bath,111294431,Magdalina,,Ville-Marie,45.49724,-73.57017,Entire home/apt,99,32,2,2023-09-11,0.12,28,51,1,
34814873,Rental unit in Montréal · ★4.78 · 2 bedrooms · 2 beds · 1 bath,262473916,Maison Jacynthe,,Le Plateau-Mont-Royal,45.51993,-73.56708,Entire home/apt,230,2,204,2023-09-29,3.83,3,252,38,"279635, expires: 2024-07-31"
34816989,Rental unit in Montréal · ★4.78 · 1 bedroom · 1 bed · 1 bath,262473916,Maison Jacynthe,,Le Plateau-Mont-Royal,45.51957,-73.56754,Entire home/apt,193,2,197,2023-10-02,3.70,3,265,47,"279635, expires: 2024-07-31"
34833828,Townhouse in Montréal · 4 bedrooms · 5 beds · 1 bath,260782508,Félix,,Rosemont-La Petite-Patrie,45.55068,-73.57639,Entire home/apt,110,365,1,2019-07-15,0.02,1,0,0,
34840340,Rental unit in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,259973555,Roberte,,Le Plateau-Mont-Royal,45.529423,-73.565437,Private room,19,31,38,2023-08-06,0.72,2,139,3,
34840897,Bungalow in Montreal · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,246194185,Jian,,Mercier-Hochelaga-Maisonneuve,45.58577,-73.53777,Private room,27,32,12,2023-07-14,0.23,8,190,2,221179
34862972,Bungalow in Montreal · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,246194185,Jian,,Mercier-Hochelaga-Maisonneuve,45.58582,-73.53732,Private room,26,32,13,2022-10-10,0.24,8,312,1,221179
34863811,Rental unit in Montréal · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54567,-73.53885,Private room,20,31,18,2023-08-27,0.34,25,221,8,000000
34905043,Rental unit in Montréal · 4 bedrooms · 4 beds · 1 bath,9770464,Melissa,,Rosemont-La Petite-Patrie,45.545952,-73.57653,Entire home/apt,110,90,1,2022-07-31,0.07,14,272,0,
34925855,Rental unit in Montréal · ★4.10 · 2 bedrooms · 1 bed · 1.5 baths,36266333,Herve,,Rosemont-La Petite-Patrie,45.52845,-73.6116,Entire home/apt,605,31,10,2022-07-01,0.20,1,89,0,307735
34933024,Loft in Montréal · ★4.71 · Studio · 1 bed · 1 bath,1911071,Ash,,Ville-Marie,45.50678,-73.55484,Entire home/apt,387,31,7,2023-06-19,0.44,1,179,3,996274
34942503,Rental unit in montreal · ★4.43 · 4 bedrooms · 5 beds · 1 bath,464852343,Host,,Ville-Marie,45.53588,-73.55852,Entire home/apt,113,31,21,2022-12-29,0.40,15,286,1,
34944063,Home in Montréal-Ouest · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,258369266,Jess,,Montréal-Ouest,45.4517,-73.63827,Private room,33,32,7,2022-06-18,0.14,3,113,0,
34952026,Rental unit in Montréal · ★4.55 · 1 bedroom · 2 beds · 1 bath,46218029,Sam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.5102,-73.62719,Entire home/apt,93,31,12,2023-09-01,0.24,3,20,1,
34962921,Condo in Montréal · ★4.94 · 2 bedrooms · 3 beds · 1 bath,263429620,Laura,,Rivière-des-Prairies-Pointe-aux-Trembles,45.64048,-73.49402,Entire home/apt,110,31,31,2023-05-15,0.61,1,171,2,302172
34964047,Rental unit in LaSalle  · ★4.89 · 2 bedrooms · 2 beds · 1 bath,139425069,Gerond,,LaSalle,45.4329,-73.62586,Entire home/apt,98,31,56,2022-01-13,1.08,1,104,0,
34964330,Condo in Montréal · 1 bedroom · 1 bed · 1 shared bath,263426610,June,,Ville-Marie,45.50588,-73.56854,Private room,29,230,1,2019-06-01,0.02,1,0,0,
34968799,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,53034929,Claude,,Le Plateau-Mont-Royal,45.53261,-73.59199,Entire home/apt,75,150,2,2023-09-20,0.04,1,294,1,
34976199,Home in Dorval · 3 bedrooms · 2 beds · 1.5 baths,263518313,Tony,,Dorval,45.44035,-73.74621,Entire home/apt,65,180,0,,,1,365,0,
35007065,Guesthouse in Montréal · 1 bedroom · 1 bed · 1 bath,263736849,Viva,,Le Plateau-Mont-Royal,45.52169,-73.59766,Entire home/apt,100,90,1,2019-07-03,0.02,1,0,0,
35029162,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,2566198,Phil,,Ville-Marie,45.52016,-73.55187,Entire home/apt,80,32,10,2020-02-02,0.20,1,344,0,
35041102,Rental unit in Montréal · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,38841508,Emad,,Le Plateau-Mont-Royal,45.52506,-73.58893,Private room,50,32,15,2023-08-31,0.28,1,362,3,
35062892,Home in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,253718528,Dominic,,Saint-Laurent,45.50739,-73.6758,Private room,49,32,119,2023-07-12,2.25,4,183,32,
35065243,Rental unit in Montréal · ★4.74 · 2 bedrooms · 3 beds · 1 bath,140469620,Luca,,Villeray-Saint-Michel-Parc-Extension,45.54731,-73.63326,Entire home/apt,140,31,53,2023-10-02,1.00,1,132,28,"312652, expires: 2024-04-17"
35067650,Rental unit in Montréal · ★5.0 · 2 bedrooms · 3 beds · 1 bath,98519091,Michel,,Rosemont-La Petite-Patrie,45.54859,-73.57806,Entire home/apt,75,32,18,2022-01-09,0.34,1,129,0,
35091352,Bed and breakfast in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,262183439,Francois,,Le Plateau-Mont-Royal,45.52898,-73.56686,Private room,168,1,6,2023-09-11,0.12,5,360,5,"141525, expires: 2024-03-31T12:02:40Z"
35126781,Guest suite in Montréal · ★4.58 · 2 bedrooms · 3 beds · 1 bath,21556023,Suhee,,Le Sud-Ouest,45.45393,-73.583,Entire home/apt,139,31,12,2023-09-04,0.29,2,0,3,
35128917,Rental unit in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,21360674,Aimee,,Le Sud-Ouest,45.48165,-73.58128,Entire home/apt,100,32,72,2023-09-21,1.39,1,308,6,
35148211,Rental unit in Montréal · ★4.47 · 2 bedrooms · 2 beds · 1 bath,258250227,Yann,,Le Plateau-Mont-Royal,45.52061,-73.58463,Entire home/apt,292,31,15,2023-09-04,0.29,4,0,11,313558
35164976,Rental unit in Montréal · ★4.35 · 1 bedroom · 3 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52539,-73.60747,Entire home/apt,210,1,48,2023-09-11,0.94,21,350,23,"296457, expires: 2024-07-31"
35166505,Rental unit in Montreal · ★4.84 · 2 bedrooms · 4 beds · 1 bath,162527482,Carlos,,Ahuntsic-Cartierville,45.56368,-73.66316,Entire home/apt,90,31,32,2023-09-01,0.61,2,176,2,
35172891,Condo in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,65348697,Pierre,,Le Plateau-Mont-Royal,45.53177,-73.56484,Entire home/apt,66,330,15,2020-02-13,0.28,2,365,0,
35177017,Rental unit in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,20539355,Chanèle,,Rosemont-La Petite-Patrie,45.53349,-73.6001,Entire home/apt,329,2,11,2023-08-13,0.21,1,0,6,"311360, expires: 2023-11-27"
35190843,Rental unit in Montréal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48776,-73.5675,Entire home/apt,400,1,9,2023-05-14,0.17,9,153,2,"297677, expires: 2024-09-30"
35192811,Rental unit in Montréal · ★4.63 · 2 bedrooms · 6 beds · 1.5 baths,240212898,Angel Host,,Le Plateau-Mont-Royal,45.51423,-73.57299,Entire home/apt,213,1,158,2023-09-30,3.04,3,152,33,"299486, expires: 2024-05-31"
35193423,Rental unit in Montréal · ★4.62 · 4 bedrooms · 7 beds · 2.5 baths,240212898,Angel Host,,Le Plateau-Mont-Royal,45.51423,-73.57299,Entire home/apt,453,1,61,2023-09-03,1.19,3,308,13,"299486, expires: 2024-05-31"
35194491,Rental unit in Montreal · ★4.54 · 2 bedrooms · 2 beds · 1 bath,190440466,Giovania,,Anjou,45.61221,-73.55166,Entire home/apt,80,31,14,2023-09-23,0.27,5,5,2,"306378, expires: 2024-08-21T11:24:31Z"
35224962,Rental unit in Montreal · ★4.77 · 2 bedrooms · 3 beds · 3 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48865509033203,-73.56739807128906,Entire home/apt,550,1,54,2023-08-27,1.03,9,307,18,"297677, expires: 2024-09-30"
35225917,Rental unit in Montreal · Studio · 1 bed · 1 bath,24084514,David,,Hampstead,45.4803,-73.64278,Entire home/apt,45,32,0,,,3,36,0,
35249057,Rental unit in Montreal · ★4.92 · 2 bedrooms · 2 beds · 2 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48969,-73.56834,Entire home/apt,450,1,25,2023-09-18,0.49,9,163,10,"297677, expires: 2024-09-30"
35249259,Rental unit in Montreal · ★4.70 · 2 bedrooms · 2 beds · 2 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48865509033203,-73.56739807128906,Entire home/apt,305,1,40,2023-09-11,0.76,9,323,19,"297677, expires: 2024-09-30"
35249714,Rental unit in Montreal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48865509033203,-73.56739807128906,Entire home/apt,400,1,13,2023-06-25,0.25,9,121,6,"297677, expires: 2024-09-30"
35249879,Rental unit in Montreal · ★4.87 · 2 bedrooms · 2 beds · 2 baths,176817782,Le Se7t Penthouses,,Le Sud-Ouest,45.48865509033203,-73.56739807128906,Entire home/apt,332,1,30,2023-09-24,0.59,9,260,8,"297677, expires: 2024-09-30"
35265401,Rental unit in Montréal · ★4.80 · 2 bedrooms · 3 beds · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.51848,-73.57004,Entire home/apt,204,1,158,2023-09-27,2.99,37,176,65,"289951, expires: 2024-09-06"
35265580,Rental unit in Montréal · ★4.86 · 1 bedroom · 2 beds · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.51935,-73.56992,Entire home/apt,231,1,189,2023-10-01,3.61,37,184,68,"289951, expires: 2024-09-06"
35276928,Condo in Montréal · ★4.92 · 2 bedrooms · 3 beds · 1 bath,71009465,Irina,,Ville-Marie,45.51803207397461,-73.55796813964844,Entire home/apt,90,32,51,2023-08-14,1.00,1,88,27,
35283282,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,265632776,Howard,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47464,-73.61101,Private room,75,32,15,2022-08-12,0.28,3,62,0,
35288362,Condo in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,170625437,Dan,,LaSalle,45.4277,-73.66316,Entire home/apt,55,32,68,2023-09-14,1.28,3,69,4,
35311148,Condo in Montreal · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,265724229,Joya,,Ville-Marie,45.49099,-73.57917,Entire home/apt,220,31,44,2020-09-06,0.83,5,182,0,
35312087,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,265863433,François,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50226,-73.61844,Entire home/apt,130,31,2,2019-07-10,0.04,1,0,0,
35313930,Rental unit in Montréal · ★4.88 · 3 bedrooms · 4 beds · 1 bath,487327,Louis,,Rosemont-La Petite-Patrie,45.53166,-73.60956,Entire home/apt,270,2,51,2023-10-02,0.97,57,334,36,"310239, expires: 2024-05-31"
35314608,Rental unit in Montréal · ★4.50 · 1 bedroom · 2 beds · 1 bath,28754730,Julie,,Mercier-Hochelaga-Maisonneuve,45.59647,-73.51359,Entire home/apt,59,31,4,2019-07-21,0.08,17,338,0,
35329516,Loft in Montréal · 1 bedroom · 4 beds · 1 bath,230917031,Nada,,Ville-Marie,45.50156,-73.55828,Entire home/apt,188,300,1,2019-12-01,0.02,1,0,0,
35336256,Rental unit in Montréal · ★4.59 · 2 bedrooms · 2 beds · 1 bath,149625631,Plateau,,Le Plateau-Mont-Royal,45.52341,-73.6051,Entire home/apt,235,2,81,2023-09-17,1.56,8,145,23,"297245, expires: 2024-03-31"
35336873,Rental unit in Montréal · ★4.45 · 2 bedrooms · 3 beds · 1 bath,149625631,Plateau,,Outremont,45.52261,-73.60702,Entire home/apt,262,2,71,2023-09-01,1.37,8,29,22,"297245, expires: 2024-03-31"
35337155,Rental unit in Montréal · ★4.50 · 2 bedrooms · 3 beds · 1 bath,149625631,Plateau,,Outremont,45.52283,-73.60687,Entire home/apt,244,2,86,2023-09-10,1.66,8,142,20,"297245, expires: 2024-03-31"
35373386,Loft in Montréal · ★4.74 · 1 bedroom · 2 beds · 1 bath,128430021,Philippe,,Mercier-Hochelaga-Maisonneuve,45.55011,-73.5424,Entire home/apt,115,1,276,2023-09-24,5.23,15,103,70,"299588, expires: 2024-07-31"
35378209,Home in Montréal · ★4.68 · 2 bedrooms · 2 beds · 1 bath,72902285,Mer,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46943,-73.60997,Entire home/apt,232,3,25,2023-09-03,0.48,1,0,10,"313267, expires: 2024-05-16"
35381200,Rental unit in Montréal · ★4.45 · 1 bedroom · 2 beds · 1 bath,266351481,Morteza,,Ville-Marie,45.49521,-73.57844,Entire home/apt,108,31,165,2023-09-24,3.15,2,191,48,300628
35383124,Rental unit in Montréal · ★4.52 · 2 bedrooms · 3 beds · 1 bath,149625631,Plateau,,Le Plateau-Mont-Royal,45.52398,-73.60707,Entire home/apt,253,2,87,2023-09-01,1.71,8,115,19,"297245, expires: 2024-03-31"
35383332,Rental unit in Montréal · ★4.42 · 2 bedrooms · 2 beds · 1 bath,149625631,Plateau,,Le Plateau-Mont-Royal,45.52336,-73.60708,Entire home/apt,219,2,108,2023-09-10,2.07,8,131,37,"297245, expires: 2024-03-31"
35383375,Rental unit in Montréal · ★4.91 · 4 bedrooms · 4 beds · 2 baths,88149829,James,,Le Sud-Ouest,45.45755,-73.5977,Entire home/apt,150,32,22,2023-08-27,0.43,4,0,1,
35383466,Rental unit in Montréal · ★4.48 · Studio · 1 bed · 1 bath,133033132,Alfie,,Ville-Marie,45.49372,-73.58291,Entire home/apt,86,1,27,2023-09-09,0.51,5,7,22,"317071, expires: 2024-06-06"
35386230,Rental unit in Montréal · ★4.84 · 2 bedrooms · 2 beds · 1 bath,96808067,Antoine,,Ahuntsic-Cartierville,45.54546,-73.64078,Entire home/apt,99,32,128,2023-08-15,2.44,3,0,25,
35386962,Condo in Montréal · ★4.95 · 2 bedrooms · 2 beds · 1 bath,105977083,Jimmy,,Ville-Marie,45.51973,-73.55478,Entire home/apt,110,31,19,2022-10-18,0.36,2,1,1,
35387579,Rental unit in Montréal · ★4.40 · 1 bedroom · 1 bed · 1 bath,208495044,Angela,,Saint-Laurent,45.50678,-73.68698,Entire home/apt,50,31,5,2022-07-12,0.10,4,292,0,
35403944,Bed and breakfast in Montréal · ★4.79 · 1 bedroom · 1 bed · 1 private bath,262183439,Francois,,Le Plateau-Mont-Royal,45.52883,-73.56832,Private room,168,1,19,2023-09-09,0.36,5,360,9,"141525, expires: 2024-03-31"
35424194,Guest suite in Montréal · ★4.74 · 2 bedrooms · 2 beds · 1 bath,24171325,Eva,,LaSalle,45.42704,-73.66261,Entire home/apt,101,2,91,2023-09-30,1.74,1,55,26,"302478, expires: 2024-08-31"
35427775,Rental unit in Montreal · ★4.73 · Studio · 1 bed · 1 bath,16155240,Francis Cédric,,Le Sud-Ouest,45.47956,-73.56543,Entire home/apt,72,31,11,2023-08-30,0.22,1,209,1,
35427810,Rental unit in Montréal · ★4.71 · 2 bedrooms · 3 beds · 1 bath,141678,Stefanie,,Lachine,45.44065,-73.66915,Entire home/apt,98,31,52,2023-08-22,0.99,2,64,4,
35451718,Rental unit in Montréal · ★4.92 · 2 bedrooms · 3 beds · 1 bath,266588581,Laurence,,Le Plateau-Mont-Royal,45.54,-73.57122,Entire home/apt,195,32,13,2019-10-16,0.25,1,0,0,
35533732,Rental unit in Montreal · ★4.63 · Studio · 1 bed · 1 bath,7250257,Stewie,,Le Plateau-Mont-Royal,45.52262,-73.59623,Entire home/apt,54,120,16,2023-06-20,0.35,18,251,2,000000
35540230,Rental unit in Montréal · ★4.80 · 3 bedrooms · 3 beds · 1 bath,15373588,Meomun,,Rosemont-La Petite-Patrie,45.53439,-73.59676,Entire home/apt,230,2,85,2023-10-06,1.63,1,99,35,"309757, expires: 2024-04-30"
35597894,Rental unit in Montréal · ★4.90 · 2 bedrooms · 4 beds · 1 bath,250077550,Amélie,,Le Plateau-Mont-Royal,45.52795,-73.60286,Entire home/apt,154,31,29,2023-09-05,0.56,1,269,8,
35611214,Townhouse in Westmount · ★4.86 · 1 bedroom · 2 beds · 1 bath,132996343,Cenk,,Westmount,45.48487,-73.59844,Entire home/apt,225,3,35,2023-08-16,0.69,1,337,14,"305120, expires: 2024-05-31"
35614096,Rental unit in Montreal · 1 bedroom · 1 bed · 1.5 shared baths,11035591,Florence,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49703,-73.62437,Private room,45,31,0,,,2,37,0,
35628195,Cottage in Montreal · ★4.50 · 1 bedroom · 1 bed · 3 shared baths,23268627,Isabelle,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49218,-73.64155,Private room,35,31,4,2023-07-23,0.08,2,153,3,
35705291,Condo in Montréal · 2 bedrooms · 1 bed · 1 bath,20915894,Jean-Marc,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47145,-73.6132,Entire home/apt,99,31,2,2019-10-18,0.04,2,0,0,
35731728,Rental unit in Montréal · ★4.60 · 2 bedrooms · 2 beds · 1 bath,196000191,Brigitte,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47624,-73.62407,Entire home/apt,148,31,11,2020-02-23,0.22,1,0,0,
35735760,Rental unit in Montréal · ★4.67 · 2 bedrooms · 2 beds · 1 bath,258250227,Yann,,Le Plateau-Mont-Royal,45.52079,-73.58477,Entire home/apt,271,31,9,2023-08-26,0.18,4,0,2,313558
35757597,Rental unit in Montréal · ★5.0 · 2 bedrooms · 3 beds · 1 bath,57334658,Mandana,,Outremont,45.5222,-73.61499,Entire home/apt,120,31,7,2023-09-01,0.14,1,249,1,
35758053,Condo in Montreal · 1 bedroom · 2 beds · 1 bath,2818108,Sonia,,Ville-Marie,45.51584,-73.5569,Entire home/apt,100,180,2,2019-08-08,0.04,1,129,0,
35759076,Rental unit in Montréal · ★5.0 · 2 bedrooms · 3 beds · 1 bath,268999113,Carlos,,Rosemont-La Petite-Patrie,45.55179,-73.57792,Entire home/apt,55,31,4,2023-02-02,0.08,1,201,1,
35801995,Rental unit in Montréal · ★4.76 · 2 bedrooms · 2 beds · 1 bath,17917316,Nicki,,Le Plateau-Mont-Royal,45.52652,-73.58594,Entire home/apt,170,7,132,2023-09-25,2.53,1,34,33,"295244, expires: 2023-12-31"
35845761,Serviced apartment in Montréal · ★4.62 · 4 bedrooms · 5 beds · 2.5 baths,55888708,Above Technologies,,Le Plateau-Mont-Royal,45.51719,-73.58115,Entire home/apt,347,2,13,2023-09-04,0.47,2,338,8,"274481, expires: 2024-04-30"
35870734,Condo in Montréal · 2 bedrooms · 2 beds · 2 baths,111294431,Magdalina,,Ville-Marie,45.49493,-73.57088,Entire home/apt,140,32,2,2022-01-30,0.06,28,38,0,
35910317,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,4547626,Amine,,Ville-Marie,45.49670894881857,-73.57031509280205,Entire home/apt,65,31,1,2023-08-12,0.51,1,86,1,
35930792,Rental unit in Montreal · ★4.55 · 1 bedroom · 1 bed · 1 bath,262473916,Maison Jacynthe,,Ville-Marie,45.51852,-73.56642,Entire home/apt,140,31,174,2023-09-26,3.35,3,270,37,"279635, expires: 2024-07-31"
35940806,Rental unit in Montréal · 3 bedrooms · 3 beds · 1 bath,4489286,Ibrahim,,Verdun,45.45045,-73.56942,Entire home/apt,130,31,2,2023-07-31,0.04,2,179,1,
35942718,Rental unit in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 bath,29953698,Melissa,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46429,-73.64163,Entire home/apt,42,32,17,2023-09-20,0.35,1,7,5,
35946112,Rental unit in Montréal · ★4.58 · 2 bedrooms · 3 beds · 1 bath,2657524,Sunny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.473085929995655,-73.6416293597882,Entire home/apt,116,4,48,2023-08-28,0.92,6,334,11,"299867, expires: 2024-09-30"
35946816,Rental unit in Montréal · ★4.66 · 2 bedrooms · 3 beds · 1 bath,2657524,Sunny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.470805805510125,-73.64323589086406,Entire home/apt,119,4,47,2023-09-23,0.90,6,305,17,"299867, expires: 2024-09-30"
35961742,Loft in Montréal · ★4.76 · 3 bedrooms · 9 beds · 3 baths,11206990,Sam,,Ville-Marie,45.50431,-73.55518,Entire home/apt,557,1,185,2023-09-24,3.55,8,318,62,"312938, expires: 2024-04-20"
35973245,Rental unit in Montréal · ★4.82 · 1 bedroom · 2 beds · 1 bath,14711467,Luke,,Le Plateau-Mont-Royal,45.52695,-73.58597,Entire home/apt,153,2,60,2023-09-23,1.15,3,309,25,"230370, expires: 2024-09-30"
36000200,Rental unit in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,595067,Roger,,Ville-Marie,45.5109,-73.56894,Private room,84,31,6,2022-08-30,0.12,3,0,0,747595
36068381,Rental unit in Montreal · ★4.84 · 2 bedrooms · 2 beds · 1 bath,142243946,Janet,,Saint-Laurent,45.51861,-73.687,Entire home/apt,80,31,74,2023-05-24,1.53,2,126,23,
36070982,Rental unit in Montréal · ★4.66 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49491,-73.57972,Entire home/apt,96,1,32,2023-09-08,0.69,28,332,4,"297973, expires: 2024-06-30"
36092620,Rental unit in Montréal · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,271500844,Jocelyn,,Saint-Laurent,45.52445,-73.67763,Private room,41,31,26,2023-09-01,0.51,1,323,2,
36102738,Rental unit in Montréal · ★4.44 · 2 bedrooms · 2 beds · 1 bath,271568137,Stanley Court,,Ville-Marie,45.4989,-73.57306,Entire home/apt,100,1,85,2023-09-24,1.77,8,291,18,"299399, expires: 2024-07-31"
36112609,Condo in Montréal · ★4.44 · 2 bedrooms · 2 beds · 1 bath,258095020,Leila,,Ville-Marie,45.5099,-73.56127,Entire home/apt,169,2,178,2023-09-03,3.43,7,142,35,"335419, expires: 2024-07-31"
36112894,Condo in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 bath,7353316,Nika,,Le Sud-Ouest,45.49446,-73.55784,Entire home/apt,75,31,27,2023-09-01,0.54,2,128,5,
36115179,Bungalow in Montreal · 1 bedroom · 1 bed · 2 shared baths,246194185,Jian,,Mercier-Hochelaga-Maisonneuve,45.58666,-73.53965,Private room,26,32,0,,,8,185,0,221179
36132496,Loft in Montréal · ★4.44 · 1 bedroom · 1 bed · 1 bath,271557765,Les Lofts Du Centre,,Le Sud-Ouest,45.4792,-73.5687,Entire home/apt,100,1,98,2023-09-14,1.93,5,293,7,"297941, expires: 2024-07-31"
36135389,Rental unit in Montréal · ★4.38 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49491,-73.57972,Entire home/apt,96,1,73,2023-08-04,1.57,28,334,1,"297973, expires: 2024-06-30"
36135715,Loft in Montréal · ★4.66 · 1 bedroom · 1 bed · 1 bath,271557765,Les Lofts Du Centre,,Le Sud-Ouest,45.479198,-73.568695,Entire home/apt,100,1,119,2023-10-02,2.34,5,310,19,"297941, expires: 2024-07-31"
36137184,Loft in Montréal · ★4.37 · 2 bedrooms · 2 beds · 1 bath,271557765,Les Lofts Du Centre,,Le Sud-Ouest,45.47961,-73.56788,Entire home/apt,100,1,75,2022-10-02,1.47,5,284,0,"297941, expires: 2024-07-31"
36141693,Loft in Montréal · ★4.52 · 1 bedroom · 1 bed · 1 bath,271557765,Les Lofts Du Centre,,Le Sud-Ouest,45.47855,-73.56773,Entire home/apt,100,1,84,2023-09-26,1.81,5,310,6,"297941, expires: 2024-07-31"
36141818,Rental unit in Montréal · ★4.68 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49491,-73.57972,Entire home/apt,96,1,28,2022-10-15,0.61,28,327,1,"297973, expires: 2024-06-30"
36143462,Rental unit in Montréal · ★4.79 · 1 bedroom · 1 bed · 1 bath,271347960,Pierce,,Ville-Marie,45.49491,-73.57971,Entire home/apt,96,1,14,2023-08-26,0.32,28,332,1,"297973, expires: 2024-06-30"
